review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
REV_MOCK_ORDER_588,MOCK_ORDER_588,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104713,2026-04-27 23:13:45.104713
REV_MOCK_ORDER_589,MOCK_ORDER_589,1,nao recebi,nao recebi,2026-04-27 23:13:45.104714,2026-04-27 23:13:45.104714
REV_MOCK_ORDER_590,MOCK_ORDER_590,3,,,2026-04-27 23:13:45.104716,2026-04-27 23:13:45.104716
REV_MOCK_ORDER_591,MOCK_ORDER_591,4,entrega rapida,entrega rapida,2026-04-27 23:13:45.104717,2026-04-27 23:13:45.104717
REV_MOCK_ORDER_592,MOCK_ORDER_592,2,pessimo,pessimo,2026-04-27 23:13:45.104718,2026-04-27 23:13:45.104719
REV_MOCK_ORDER_593,MOCK_ORDER_593,2,nao recebi,nao recebi,2026-04-27 23:13:45.104720,2026-04-27 23:13:45.104720
REV_MOCK_ORDER_594,MOCK_ORDER_594,1,pessimo,pessimo,2026-04-27 23:13:45.104722,2026-04-27 23:13:45.104722
REV_MOCK_ORDER_595,MOCK_ORDER_595,2,nao recebi,nao recebi,2026-04-27 23:13:45.104723,2026-04-27 23:13:45.104724
REV_MOCK_ORDER_596,MOCK_ORDER_596,4,otimo,otimo,2026-04-27 23:13:45.104725,2026-04-27 23:13:45.104725
REV_MOCK_ORDER_597,MOCK_ORDER_597,5,otimo,otimo,2026-04-27 23:13:45.104726,2026-04-27 23:13:45.104727
REV_MOCK_ORDER_598,MOCK_ORDER_598,4,recomendo,recomendo,2026-04-27 23:13:45.104728,2026-04-27 23:13:45.104728
REV_MOCK_ORDER_599,MOCK_ORDER_599,3,,,2026-04-27 23:13:45.104729,2026-04-27 23:13:45.104729
REV_MOCK_ORDER_600,MOCK_ORDER_600,3,,,2026-04-27 23:13:45.104730,2026-04-27 23:13:45.104730
REV_MOCK_ORDER_601,MOCK_ORDER_601,1,pessimo,pessimo,2026-04-27 23:13:45.104731,2026-04-27 23:13:45.104732
REV_MOCK_ORDER_602,MOCK_ORDER_602,4,otimo,otimo,2026-04-27 23:13:45.104733,2026-04-27 23:13:45.104733
REV_MOCK_ORDER_603,MOCK_ORDER_603,4,excelente produto,excelente produto,2026-04-27 23:13:45.104734,2026-04-27 23:13:45.104735
REV_MOCK_ORDER_604,MOCK_ORDER_604,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104736,2026-04-27 23:13:45.104736
REV_MOCK_ORDER_605,MOCK_ORDER_605,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104737,2026-04-27 23:13:45.104737
REV_MOCK_ORDER_606,MOCK_ORDER_606,5,excelente produto,excelente produto,2026-04-27 23:13:45.104739,2026-04-27 23:13:45.104739
REV_MOCK_ORDER_607,MOCK_ORDER_607,2,nao recebi,nao recebi,2026-04-27 23:13:45.104740,2026-04-27 23:13:45.104740
REV_MOCK_ORDER_608,MOCK_ORDER_608,5,recomendo,recomendo,2026-04-27 23:13:45.104741,2026-04-27 23:13:45.104742
REV_MOCK_ORDER_609,MOCK_ORDER_609,4,entrega rapida,entrega rapida,2026-04-27 23:13:45.104743,2026-04-27 23:13:45.104743
REV_MOCK_ORDER_610,MOCK_ORDER_610,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104745,2026-04-27 23:13:45.104745
REV_MOCK_ORDER_611,MOCK_ORDER_611,4,otimo,otimo,2026-04-27 23:13:45.104746,2026-04-27 23:13:45.104746
REV_MOCK_ORDER_612,MOCK_ORDER_612,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104748,2026-04-27 23:13:45.104748
REV_MOCK_ORDER_613,MOCK_ORDER_613,2,pessimo,pessimo,2026-04-27 23:13:45.104749,2026-04-27 23:13:45.104749
REV_MOCK_ORDER_614,MOCK_ORDER_614,5,excelente produto,excelente produto,2026-04-27 23:13:45.104751,2026-04-27 23:13:45.104751
REV_MOCK_ORDER_615,MOCK_ORDER_615,1,pessimo,pessimo,2026-04-27 23:13:45.104752,2026-04-27 23:13:45.104753
REV_MOCK_ORDER_616,MOCK_ORDER_616,4,recomendo,recomendo,2026-04-27 23:13:45.104754,2026-04-27 23:13:45.104754
REV_MOCK_ORDER_617,MOCK_ORDER_617,5,otimo,otimo,2026-04-27 23:13:45.104755,2026-04-27 23:13:45.104755
REV_MOCK_ORDER_618,MOCK_ORDER_618,5,recomendo,recomendo,2026-04-27 23:13:45.104757,2026-04-27 23:13:45.104757
REV_MOCK_ORDER_619,MOCK_ORDER_619,4,otimo,otimo,2026-04-27 23:13:45.104758,2026-04-27 23:13:45.104758
REV_MOCK_ORDER_620,MOCK_ORDER_620,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104759,2026-04-27 23:13:45.104760
REV_MOCK_ORDER_621,MOCK_ORDER_621,5,recomendo,recomendo,2026-04-27 23:13:45.104761,2026-04-27 23:13:45.104761
REV_MOCK_ORDER_622,MOCK_ORDER_622,5,excelente produto,excelente produto,2026-04-27 23:13:45.104762,2026-04-27 23:13:45.104763
REV_MOCK_ORDER_623,MOCK_ORDER_623,5,otimo,otimo,2026-04-27 23:13:45.104764,2026-04-27 23:13:45.104764
REV_MOCK_ORDER_624,MOCK_ORDER_624,3,,,2026-04-27 23:13:45.104765,2026-04-27 23:13:45.104765
REV_MOCK_ORDER_625,MOCK_ORDER_625,5,entrega rapida,entrega rapida,2026-04-27 23:13:45.104766,2026-04-27 23:13:45.104767
REV_MOCK_ORDER_626,MOCK_ORDER_626,5,entrega rapida,entrega rapida,2026-04-27 23:13:45.104768,2026-04-27 23:13:45.104768
REV_MOCK_ORDER_627,MOCK_ORDER_627,5,recomendo,recomendo,2026-04-27 23:13:45.104769,2026-04-27 23:13:45.104770
REV_MOCK_ORDER_628,MOCK_ORDER_628,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104771,2026-04-27 23:13:45.104772
REV_MOCK_ORDER_629,MOCK_ORDER_629,1,nao recebi,nao recebi,2026-04-27 23:13:45.104773,2026-04-27 23:13:45.104773
REV_MOCK_ORDER_630,MOCK_ORDER_630,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104774,2026-04-27 23:13:45.104775
REV_MOCK_ORDER_631,MOCK_ORDER_631,5,recomendo,recomendo,2026-04-27 23:13:45.104776,2026-04-27 23:13:45.104776
REV_MOCK_ORDER_632,MOCK_ORDER_632,5,entrega rapida,entrega rapida,2026-04-27 23:13:45.104777,2026-04-27 23:13:45.104777
REV_MOCK_ORDER_633,MOCK_ORDER_633,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104778,2026-04-27 23:13:45.104779
REV_MOCK_ORDER_634,MOCK_ORDER_634,5,excelente produto,excelente produto,2026-04-27 23:13:45.104780,2026-04-27 23:13:45.104780
REV_MOCK_ORDER_635,MOCK_ORDER_635,5,otimo,otimo,2026-04-27 23:13:45.104781,2026-04-27 23:13:45.104782
REV_MOCK_ORDER_636,MOCK_ORDER_636,5,excelente produto,excelente produto,2026-04-27 23:13:45.104783,2026-04-27 23:13:45.104783
REV_MOCK_ORDER_637,MOCK_ORDER_637,3,,,2026-04-27 23:13:45.104784,2026-04-27 23:13:45.104784
REV_MOCK_ORDER_638,MOCK_ORDER_638,4,recomendo,recomendo,2026-04-27 23:13:45.104785,2026-04-27 23:13:45.104786
REV_MOCK_ORDER_639,MOCK_ORDER_639,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104787,2026-04-27 23:13:45.104787
REV_MOCK_ORDER_640,MOCK_ORDER_640,5,recomendo,recomendo,2026-04-27 23:13:45.104788,2026-04-27 23:13:45.104788
REV_MOCK_ORDER_641,MOCK_ORDER_641,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104790,2026-04-27 23:13:45.104790
REV_MOCK_ORDER_642,MOCK_ORDER_642,1,nao recebi,nao recebi,2026-04-27 23:13:45.104791,2026-04-27 23:13:45.104792
REV_MOCK_ORDER_643,MOCK_ORDER_643,2,pessimo,pessimo,2026-04-27 23:13:45.104793,2026-04-27 23:13:45.104793
REV_MOCK_ORDER_644,MOCK_ORDER_644,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104794,2026-04-27 23:13:45.104795
REV_MOCK_ORDER_645,MOCK_ORDER_645,1,nao recebi,nao recebi,2026-04-27 23:13:45.104796,2026-04-27 23:13:45.104796
REV_MOCK_ORDER_646,MOCK_ORDER_646,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104797,2026-04-27 23:13:45.104797
REV_MOCK_ORDER_647,MOCK_ORDER_647,4,entrega rapida,entrega rapida,2026-04-27 23:13:45.104799,2026-04-27 23:13:45.104799
REV_MOCK_ORDER_648,MOCK_ORDER_648,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104800,2026-04-27 23:13:45.104800
REV_MOCK_ORDER_649,MOCK_ORDER_649,1,nao recebi,nao recebi,2026-04-27 23:13:45.104802,2026-04-27 23:13:45.104802
REV_MOCK_ORDER_650,MOCK_ORDER_650,5,entrega rapida,entrega rapida,2026-04-27 23:13:45.104803,2026-04-27 23:13:45.104803
REV_MOCK_ORDER_651,MOCK_ORDER_651,3,,,2026-04-27 23:13:45.104804,2026-04-27 23:13:45.104804
REV_MOCK_ORDER_652,MOCK_ORDER_652,5,otimo,otimo,2026-04-27 23:13:45.104806,2026-04-27 23:13:45.104806
REV_MOCK_ORDER_653,MOCK_ORDER_653,4,excelente produto,excelente produto,2026-04-27 23:13:45.104807,2026-04-27 23:13:45.104807
REV_MOCK_ORDER_654,MOCK_ORDER_654,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104808,2026-04-27 23:13:45.104809
REV_MOCK_ORDER_655,MOCK_ORDER_655,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104810,2026-04-27 23:13:45.104810
REV_MOCK_ORDER_656,MOCK_ORDER_656,5,otimo,otimo,2026-04-27 23:13:45.104811,2026-04-27 23:13:45.104811
REV_MOCK_ORDER_657,MOCK_ORDER_657,5,otimo,otimo,2026-04-27 23:13:45.104813,2026-04-27 23:13:45.104813
REV_MOCK_ORDER_658,MOCK_ORDER_658,5,entrega rapida,entrega rapida,2026-04-27 23:13:45.104814,2026-04-27 23:13:45.104814
REV_MOCK_ORDER_659,MOCK_ORDER_659,1,pessimo,pessimo,2026-04-27 23:13:45.104815,2026-04-27 23:13:45.104816
REV_MOCK_ORDER_660,MOCK_ORDER_660,2,nao recebi,nao recebi,2026-04-27 23:13:45.104817,2026-04-27 23:13:45.104817
REV_MOCK_ORDER_661,MOCK_ORDER_661,4,entrega rapida,entrega rapida,2026-04-27 23:13:45.104818,2026-04-27 23:13:45.104819
REV_MOCK_ORDER_662,MOCK_ORDER_662,5,recomendo,recomendo,2026-04-27 23:13:45.104820,2026-04-27 23:13:45.104820
REV_MOCK_ORDER_663,MOCK_ORDER_663,1,nao recebi,nao recebi,2026-04-27 23:13:45.104821,2026-04-27 23:13:45.104822
REV_MOCK_ORDER_664,MOCK_ORDER_664,4,otimo,otimo,2026-04-27 23:13:45.104823,2026-04-27 23:13:45.104823
REV_MOCK_ORDER_665,MOCK_ORDER_665,1,nao recebi,nao recebi,2026-04-27 23:13:45.104824,2026-04-27 23:13:45.104824
REV_MOCK_ORDER_666,MOCK_ORDER_666,5,recomendo,recomendo,2026-04-27 23:13:45.104826,2026-04-27 23:13:45.104826
REV_MOCK_ORDER_667,MOCK_ORDER_667,5,excelente produto,excelente produto,2026-04-27 23:13:45.104827,2026-04-27 23:13:45.104827
REV_MOCK_ORDER_668,MOCK_ORDER_668,3,,,2026-04-27 23:13:45.104828,2026-04-27 23:13:45.104828
REV_MOCK_ORDER_669,MOCK_ORDER_669,4,excelente produto,excelente produto,2026-04-27 23:13:45.104830,2026-04-27 23:13:45.104830
REV_MOCK_ORDER_670,MOCK_ORDER_670,4,recomendo,recomendo,2026-04-27 23:13:45.104831,2026-04-27 23:13:45.104831
REV_MOCK_ORDER_671,MOCK_ORDER_671,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104833,2026-04-27 23:13:45.104833
REV_MOCK_ORDER_672,MOCK_ORDER_672,2,nao recebi,nao recebi,2026-04-27 23:13:45.104834,2026-04-27 23:13:45.104834
REV_MOCK_ORDER_673,MOCK_ORDER_673,3,,,2026-04-27 23:13:45.104835,2026-04-27 23:13:45.104835
REV_MOCK_ORDER_674,MOCK_ORDER_674,3,,,2026-04-27 23:13:45.104836,2026-04-27 23:13:45.104837
REV_MOCK_ORDER_675,MOCK_ORDER_675,3,,,2026-04-27 23:13:45.104838,2026-04-27 23:13:45.104838
REV_MOCK_ORDER_676,MOCK_ORDER_676,5,excelente produto,excelente produto,2026-04-27 23:13:45.104839,2026-04-27 23:13:45.104839
REV_MOCK_ORDER_677,MOCK_ORDER_677,3,,,2026-04-27 23:13:45.104840,2026-04-27 23:13:45.104840
REV_MOCK_ORDER_678,MOCK_ORDER_678,2,nao recebi,nao recebi,2026-04-27 23:13:45.104842,2026-04-27 23:13:45.104842
REV_MOCK_ORDER_679,MOCK_ORDER_679,3,,,2026-04-27 23:13:45.104843,2026-04-27 23:13:45.104843
REV_MOCK_ORDER_680,MOCK_ORDER_680,2,nao recebi,nao recebi,2026-04-27 23:13:45.104844,2026-04-27 23:13:45.104845
REV_MOCK_ORDER_681,MOCK_ORDER_681,4,otimo,otimo,2026-04-27 23:13:45.104846,2026-04-27 23:13:45.104846
REV_MOCK_ORDER_682,MOCK_ORDER_682,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104847,2026-04-27 23:13:45.104848
REV_MOCK_ORDER_683,MOCK_ORDER_683,3,,,2026-04-27 23:13:45.104849,2026-04-27 23:13:45.104849
REV_MOCK_ORDER_684,MOCK_ORDER_684,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104850,2026-04-27 23:13:45.104850
REV_MOCK_ORDER_685,MOCK_ORDER_685,4,otimo,otimo,2026-04-27 23:13:45.104852,2026-04-27 23:13:45.104852
REV_MOCK_ORDER_686,MOCK_ORDER_686,5,entrega rapida,entrega rapida,2026-04-27 23:13:45.104853,2026-04-27 23:13:45.104853
REV_MOCK_ORDER_687,MOCK_ORDER_687,5,excelente produto,excelente produto,2026-04-27 23:13:45.104855,2026-04-27 23:13:45.104855
REV_MOCK_ORDER_688,MOCK_ORDER_688,3,,,2026-04-27 23:13:45.104856,2026-04-27 23:13:45.104856
REV_MOCK_ORDER_689,MOCK_ORDER_689,1,nao recebi,nao recebi,2026-04-27 23:13:45.104857,2026-04-27 23:13:45.104858
REV_MOCK_ORDER_690,MOCK_ORDER_690,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104859,2026-04-27 23:13:45.104859
REV_MOCK_ORDER_691,MOCK_ORDER_691,5,otimo,otimo,2026-04-27 23:13:45.104860,2026-04-27 23:13:45.104860
REV_MOCK_ORDER_692,MOCK_ORDER_692,2,pessimo,pessimo,2026-04-27 23:13:45.104862,2026-04-27 23:13:45.104862
REV_MOCK_ORDER_693,MOCK_ORDER_693,3,,,2026-04-27 23:13:45.104863,2026-04-27 23:13:45.104863
REV_MOCK_ORDER_694,MOCK_ORDER_694,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104864,2026-04-27 23:13:45.104864
REV_MOCK_ORDER_695,MOCK_ORDER_695,2,nao recebi,nao recebi,2026-04-27 23:13:45.104866,2026-04-27 23:13:45.104867
REV_MOCK_ORDER_696,MOCK_ORDER_696,5,recomendo,recomendo,2026-04-27 23:13:45.104868,2026-04-27 23:13:45.104868
REV_MOCK_ORDER_697,MOCK_ORDER_697,5,entrega rapida,entrega rapida,2026-04-27 23:13:45.104869,2026-04-27 23:13:45.104869
REV_MOCK_ORDER_698,MOCK_ORDER_698,4,recomendo,recomendo,2026-04-27 23:13:45.104870,2026-04-27 23:13:45.104871
REV_MOCK_ORDER_699,MOCK_ORDER_699,5,otimo,otimo,2026-04-27 23:13:45.104872,2026-04-27 23:13:45.104872
REV_MOCK_ORDER_700,MOCK_ORDER_700,4,recomendo,recomendo,2026-04-27 23:13:45.104873,2026-04-27 23:13:45.104874
REV_MOCK_ORDER_701,MOCK_ORDER_701,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104875,2026-04-27 23:13:45.104875
REV_MOCK_ORDER_702,MOCK_ORDER_702,3,,,2026-04-27 23:13:45.104876,2026-04-27 23:13:45.104876
REV_MOCK_ORDER_703,MOCK_ORDER_703,1,nao recebi,nao recebi,2026-04-27 23:13:45.104877,2026-04-27 23:13:45.104878
REV_MOCK_ORDER_704,MOCK_ORDER_704,1,nao recebi,nao recebi,2026-04-27 23:13:45.104879,2026-04-27 23:13:45.104879
REV_MOCK_ORDER_705,MOCK_ORDER_705,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104880,2026-04-27 23:13:45.104881
REV_MOCK_ORDER_706,MOCK_ORDER_706,4,entrega rapida,entrega rapida,2026-04-27 23:13:45.104882,2026-04-27 23:13:45.104882
REV_MOCK_ORDER_707,MOCK_ORDER_707,4,otimo,otimo,2026-04-27 23:13:45.104883,2026-04-27 23:13:45.104884
REV_MOCK_ORDER_708,MOCK_ORDER_708,3,,,2026-04-27 23:13:45.104885,2026-04-27 23:13:45.104885
REV_MOCK_ORDER_709,MOCK_ORDER_709,5,otimo,otimo,2026-04-27 23:13:45.104886,2026-04-27 23:13:45.104886
REV_MOCK_ORDER_710,MOCK_ORDER_710,3,,,2026-04-27 23:13:45.104887,2026-04-27 23:13:45.104887
REV_MOCK_ORDER_711,MOCK_ORDER_711,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104889,2026-04-27 23:13:45.104889
REV_MOCK_ORDER_712,MOCK_ORDER_712,2,nao recebi,nao recebi,2026-04-27 23:13:45.104890,2026-04-27 23:13:45.104890
REV_MOCK_ORDER_713,MOCK_ORDER_713,3,,,2026-04-27 23:13:45.104891,2026-04-27 23:13:45.104891
REV_MOCK_ORDER_714,MOCK_ORDER_714,2,pessimo,pessimo,2026-04-27 23:13:45.104892,2026-04-27 23:13:45.104893
REV_MOCK_ORDER_715,MOCK_ORDER_715,3,,,2026-04-27 23:13:45.104894,2026-04-27 23:13:45.104894
REV_MOCK_ORDER_716,MOCK_ORDER_716,2,nao recebi,nao recebi,2026-04-27 23:13:45.104895,2026-04-27 23:13:45.104895
REV_MOCK_ORDER_717,MOCK_ORDER_717,3,,,2026-04-27 23:13:45.104896,2026-04-27 23:13:45.104897
REV_MOCK_ORDER_718,MOCK_ORDER_718,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104898,2026-04-27 23:13:45.104898
REV_MOCK_ORDER_719,MOCK_ORDER_719,2,nao recebi,nao recebi,2026-04-27 23:13:45.104899,2026-04-27 23:13:45.104899
REV_MOCK_ORDER_720,MOCK_ORDER_720,5,recomendo,recomendo,2026-04-27 23:13:45.104901,2026-04-27 23:13:45.104901
REV_MOCK_ORDER_721,MOCK_ORDER_721,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104902,2026-04-27 23:13:45.104903
REV_MOCK_ORDER_722,MOCK_ORDER_722,1,nao recebi,nao recebi,2026-04-27 23:13:45.104904,2026-04-27 23:13:45.104904
REV_MOCK_ORDER_723,MOCK_ORDER_723,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104905,2026-04-27 23:13:45.104906
REV_MOCK_ORDER_724,MOCK_ORDER_724,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104907,2026-04-27 23:13:45.104907
REV_MOCK_ORDER_725,MOCK_ORDER_725,3,,,2026-04-27 23:13:45.104908,2026-04-27 23:13:45.104908
REV_MOCK_ORDER_726,MOCK_ORDER_726,5,recomendo,recomendo,2026-04-27 23:13:45.104909,2026-04-27 23:13:45.104910
REV_MOCK_ORDER_727,MOCK_ORDER_727,4,recomendo,recomendo,2026-04-27 23:13:45.104911,2026-04-27 23:13:45.104911
REV_MOCK_ORDER_728,MOCK_ORDER_728,5,otimo,otimo,2026-04-27 23:13:45.104912,2026-04-27 23:13:45.104912
REV_MOCK_ORDER_729,MOCK_ORDER_729,3,,,2026-04-27 23:13:45.104913,2026-04-27 23:13:45.104914
REV_MOCK_ORDER_730,MOCK_ORDER_730,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104915,2026-04-27 23:13:45.104915
REV_MOCK_ORDER_731,MOCK_ORDER_731,3,,,2026-04-27 23:13:45.104916,2026-04-27 23:13:45.104916
REV_MOCK_ORDER_732,MOCK_ORDER_732,5,excelente produto,excelente produto,2026-04-27 23:13:45.104917,2026-04-27 23:13:45.104918
REV_MOCK_ORDER_733,MOCK_ORDER_733,3,,,2026-04-27 23:13:45.104919,2026-04-27 23:13:45.104919
REV_MOCK_ORDER_734,MOCK_ORDER_734,3,,,2026-04-27 23:13:45.104920,2026-04-27 23:13:45.104920
REV_MOCK_ORDER_735,MOCK_ORDER_735,5,excelente produto,excelente produto,2026-04-27 23:13:45.104921,2026-04-27 23:13:45.104921
REV_MOCK_ORDER_736,MOCK_ORDER_736,2,pessimo,pessimo,2026-04-27 23:13:45.104923,2026-04-27 23:13:45.104923
REV_MOCK_ORDER_737,MOCK_ORDER_737,1,pessimo,pessimo,2026-04-27 23:13:45.104924,2026-04-27 23:13:45.104925
REV_MOCK_ORDER_738,MOCK_ORDER_738,1,pessimo,pessimo,2026-04-27 23:13:45.104927,2026-04-27 23:13:45.104927
REV_MOCK_ORDER_739,MOCK_ORDER_739,2,nao recebi,nao recebi,2026-04-27 23:13:45.104928,2026-04-27 23:13:45.104928
REV_MOCK_ORDER_740,MOCK_ORDER_740,3,,,2026-04-27 23:13:45.104929,2026-04-27 23:13:45.104930
REV_MOCK_ORDER_741,MOCK_ORDER_741,4,otimo,otimo,2026-04-27 23:13:45.104931,2026-04-27 23:13:45.104931
REV_MOCK_ORDER_742,MOCK_ORDER_742,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104932,2026-04-27 23:13:45.104933
REV_MOCK_ORDER_743,MOCK_ORDER_743,4,entrega rapida,entrega rapida,2026-04-27 23:13:45.104934,2026-04-27 23:13:45.104934
REV_MOCK_ORDER_744,MOCK_ORDER_744,4,otimo,otimo,2026-04-27 23:13:45.104935,2026-04-27 23:13:45.104935
REV_MOCK_ORDER_745,MOCK_ORDER_745,3,,,2026-04-27 23:13:45.104936,2026-04-27 23:13:45.104936
REV_MOCK_ORDER_746,MOCK_ORDER_746,2,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104937,2026-04-27 23:13:45.104938
REV_MOCK_ORDER_747,MOCK_ORDER_747,3,,,2026-04-27 23:13:45.104939,2026-04-27 23:13:45.104939
REV_MOCK_ORDER_748,MOCK_ORDER_748,2,pessimo,pessimo,2026-04-27 23:13:45.104940,2026-04-27 23:13:45.104940
REV_MOCK_ORDER_749,MOCK_ORDER_749,3,,,2026-04-27 23:13:45.104941,2026-04-27 23:13:45.104941
REV_MOCK_ORDER_750,MOCK_ORDER_750,3,,,2026-04-27 23:13:45.104942,2026-04-27 23:13:45.104942
REV_MOCK_ORDER_751,MOCK_ORDER_751,3,,,2026-04-27 23:13:45.104943,2026-04-27 23:13:45.104944
REV_MOCK_ORDER_752,MOCK_ORDER_752,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.104966,2026-04-27 23:13:45.104966
REV_MOCK_ORDER_753,MOCK_ORDER_753,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104967,2026-04-27 23:13:45.104968
REV_MOCK_ORDER_754,MOCK_ORDER_754,4,excelente produto,excelente produto,2026-04-27 23:13:45.104969,2026-04-27 23:13:45.104969
REV_MOCK_ORDER_755,MOCK_ORDER_755,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104971,2026-04-27 23:13:45.104971
REV_MOCK_ORDER_756,MOCK_ORDER_756,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104972,2026-04-27 23:13:45.104972
REV_MOCK_ORDER_757,MOCK_ORDER_757,4,otimo,otimo,2026-04-27 23:13:45.104974,2026-04-27 23:13:45.104974
REV_MOCK_ORDER_758,MOCK_ORDER_758,4,excelente produto,excelente produto,2026-04-27 23:13:45.104975,2026-04-27 23:13:45.104975
REV_MOCK_ORDER_759,MOCK_ORDER_759,5,otimo,otimo,2026-04-27 23:13:45.104977,2026-04-27 23:13:45.104977
REV_MOCK_ORDER_760,MOCK_ORDER_760,4,entrega rapida,entrega rapida,2026-04-27 23:13:45.104979,2026-04-27 23:13:45.104979
REV_MOCK_ORDER_761,MOCK_ORDER_761,2,pessimo,pessimo,2026-04-27 23:13:45.104980,2026-04-27 23:13:45.104980
REV_MOCK_ORDER_762,MOCK_ORDER_762,1,atraso na entrega,atraso na entrega,2026-04-27 23:13:45.104982,2026-04-27 23:13:45.104983
REV_MOCK_ORDER_763,MOCK_ORDER_763,4,recomendo,recomendo,2026-04-27 23:13:45.104984,2026-04-27 23:13:45.104985
REV_MOCK_ORDER_764,MOCK_ORDER_764,1,produto com defeito,produto com defeito,2026-04-27 23:13:45.104987,2026-04-27 23:13:45.104988
REV_MOCK_ORDER_765,MOCK_ORDER_765,3,,,2026-04-27 23:13:45.104989,2026-04-27 23:13:45.104990
REV_MOCK_ORDER_766,MOCK_ORDER_766,5,entrega rapida,entrega rapida,2026-04-27 23:13:45.104991,2026-04-27 23:13:45.104992
REV_MOCK_ORDER_767,MOCK_ORDER_767,5,recomendo,recomendo,2026-04-27 23:13:45.104995,2026-04-27 23:13:45.104995
REV_MOCK_ORDER_768,MOCK_ORDER_768,4,recomendo,recomendo,2026-04-27 23:13:45.104997,2026-04-27 23:13:45.104997
REV_MOCK_ORDER_769,MOCK_ORDER_769,3,,,2026-04-27 23:13:45.104998,2026-04-27 23:13:45.104999
REV_MOCK_ORDER_770,MOCK_ORDER_770,4,recomendo,recomendo,2026-04-27 23:13:45.105001,2026-04-27 23:13:45.105001
REV_MOCK_ORDER_771,MOCK_ORDER_771,4,recomendo,recomendo,2026-04-27 23:13:45.105003,2026-04-27 23:13:45.105003
REV_MOCK_ORDER_772,MOCK_ORDER_772,1,pessimo,pessimo,2026-04-27 23:13:45.105005,2026-04-27 23:13:45.105005
REV_MOCK_ORDER_773,MOCK_ORDER_773,2,produto com defeito,produto com defeito,2026-04-27 23:13:45.105007,2026-04-27 23:13:45.105007
REV_MOCK_ORDER_774,MOCK_ORDER_774,4,otimo,otimo,2026-04-27 23:13:45.105009,2026-04-27 23:13:45.105009
REV_MOCK_ORDER_775,MOCK_ORDER_775,5,entrega rapida,entrega rapida,2026-04-27 23:13:45.105011,2026-04-27 23:13:45.105011
REV_MOCK_ORDER_776,MOCK_ORDER_776,5,entrega rapida,entrega rapida,2026-04-27 23:13:45.105013,2026-04-27 23:13:45.105014
REV_MOCK_ORDER_777,MOCK_ORDER_777,5,entrega rapida,entrega rapida,2026-04-27 23:13:45.105016,2026-04-27 23:13:45.105017
REV_MOCK_ORDER_778,MOCK_ORDER_778,5,recomendo,recomendo,2026-04-27 23:13:45.105019,2026-04-27 23:13:45.105019
REV_MOCK_ORDER_779,MOCK_ORDER_779,4,excelente produto,excelente produto,2026-04-27 23:13:45.105021,2026-04-27 23:13:45.105022
REV_MOCK_ORDER_780,MOCK_ORDER_780,1,pessimo,pessimo,2026-04-27 23:13:45.105023,2026-04-27 23:13:45.105024
REV_MOCK_ORDER_781,MOCK_ORDER_781,2,pessimo,pessimo,2026-04-27 23:13:45.105025,2026-04-27 23:13:45.105026
REV_MOCK_ORDER_782,MOCK_ORDER_782,5,otimo,otimo,2026-04-27 23:13:45.105028,2026-04-27 23:13:45.105028
REV_MOCK_ORDER_783,MOCK_ORDER_783,4,otimo,otimo,2026-04-27 23:13:45.105063,2026-04-27 23:13:45.105065
