order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
MOCK_ORDER_360,1,MOCK_PROD_34,MOCK_SELL_13,2026-04-27 23:13:45.092840,36.78,49.15
MOCK_ORDER_360,2,MOCK_PROD_36,MOCK_SELL_16,2026-04-27 23:13:45.092843,325.94,11.34
MOCK_ORDER_361,1,MOCK_PROD_2,MOCK_SELL_6,2026-04-27 23:13:45.092845,79.92,49.01
MOCK_ORDER_362,1,MOCK_PROD_44,MOCK_SELL_2,2026-04-27 23:13:45.092848,83.25,19.87
MOCK_ORDER_362,2,MOCK_PROD_48,MOCK_SELL_14,2026-04-27 23:13:45.092850,219.39,30.19
MOCK_ORDER_362,3,MOCK_PROD_49,MOCK_SELL_6,2026-04-27 23:13:45.092852,29.27,42.44
MOCK_ORDER_363,1,MOCK_PROD_19,MOCK_SELL_10,2026-04-27 23:13:45.092855,93.24,40.47
MOCK_ORDER_363,2,MOCK_PROD_46,MOCK_SELL_17,2026-04-27 23:13:45.092857,394.97,12.34
MOCK_ORDER_363,3,MOCK_PROD_24,MOCK_SELL_18,2026-04-27 23:13:45.092860,233.95,5.14
MOCK_ORDER_364,1,MOCK_PROD_8,MOCK_SELL_17,2026-04-27 23:13:45.092862,244.62,36.8
MOCK_ORDER_365,1,MOCK_PROD_22,MOCK_SELL_4,2026-04-27 23:13:45.092865,153.32,14.76
MOCK_ORDER_366,1,MOCK_PROD_10,MOCK_SELL_6,2026-04-27 23:13:45.092867,455.33,40.2
MOCK_ORDER_366,2,MOCK_PROD_13,MOCK_SELL_18,2026-04-27 23:13:45.092870,107.11,29.7
MOCK_ORDER_367,1,MOCK_PROD_46,MOCK_SELL_17,2026-04-27 23:13:45.092873,14.73,17.07
MOCK_ORDER_367,2,MOCK_PROD_29,MOCK_SELL_20,2026-04-27 23:13:45.092875,350.91,34.58
MOCK_ORDER_368,1,MOCK_PROD_42,MOCK_SELL_8,2026-04-27 23:13:45.092877,465.31,36.91
MOCK_ORDER_369,1,MOCK_PROD_39,MOCK_SELL_7,2026-04-27 23:13:45.092880,96.49,42.11
MOCK_ORDER_370,1,MOCK_PROD_6,MOCK_SELL_5,2026-04-27 23:13:45.092882,491.53,15.31
MOCK_ORDER_370,2,MOCK_PROD_36,MOCK_SELL_10,2026-04-27 23:13:45.092885,131.47,28.97
MOCK_ORDER_370,3,MOCK_PROD_45,MOCK_SELL_18,2026-04-27 23:13:45.092887,117.2,31.43
MOCK_ORDER_371,1,MOCK_PROD_30,MOCK_SELL_20,2026-04-27 23:13:45.092889,242.37,31.64
MOCK_ORDER_371,2,MOCK_PROD_32,MOCK_SELL_14,2026-04-27 23:13:45.092892,24.03,27.35
MOCK_ORDER_372,1,MOCK_PROD_25,MOCK_SELL_17,2026-04-27 23:13:45.092894,62.68,49.14
MOCK_ORDER_372,2,MOCK_PROD_24,MOCK_SELL_5,2026-04-27 23:13:45.092897,394.4,37.57
MOCK_ORDER_373,1,MOCK_PROD_16,MOCK_SELL_5,2026-04-27 23:13:45.092899,169.47,31.45
MOCK_ORDER_373,2,MOCK_PROD_13,MOCK_SELL_9,2026-04-27 23:13:45.092901,159.9,49.32
MOCK_ORDER_374,1,MOCK_PROD_2,MOCK_SELL_5,2026-04-27 23:13:45.092904,300.11,6.14
MOCK_ORDER_374,2,MOCK_PROD_7,MOCK_SELL_16,2026-04-27 23:13:45.092906,338.82,6.27
MOCK_ORDER_374,3,MOCK_PROD_36,MOCK_SELL_13,2026-04-27 23:13:45.092908,121.96,31.71
MOCK_ORDER_375,1,MOCK_PROD_46,MOCK_SELL_15,2026-04-27 23:13:45.092911,471.6,11.13
MOCK_ORDER_376,1,MOCK_PROD_10,MOCK_SELL_1,2026-04-27 23:13:45.092914,344.78,35.92
MOCK_ORDER_376,2,MOCK_PROD_40,MOCK_SELL_18,2026-04-27 23:13:45.092916,387.86,35.91
MOCK_ORDER_377,1,MOCK_PROD_12,MOCK_SELL_6,2026-04-27 23:13:45.092919,113.14,31.36
MOCK_ORDER_378,1,MOCK_PROD_5,MOCK_SELL_5,2026-04-27 23:13:45.092921,51.97,36.5
MOCK_ORDER_378,2,MOCK_PROD_45,MOCK_SELL_13,2026-04-27 23:13:45.092924,291.92,20.46
MOCK_ORDER_379,1,MOCK_PROD_20,MOCK_SELL_4,2026-04-27 23:13:45.092926,446.7,27.22
MOCK_ORDER_379,2,MOCK_PROD_39,MOCK_SELL_1,2026-04-27 23:13:45.092928,319.9,34.76
MOCK_ORDER_379,3,MOCK_PROD_7,MOCK_SELL_16,2026-04-27 23:13:45.092930,489.84,49.19
MOCK_ORDER_380,1,MOCK_PROD_38,MOCK_SELL_16,2026-04-27 23:13:45.092933,389.69,25.05
MOCK_ORDER_380,2,MOCK_PROD_16,MOCK_SELL_8,2026-04-27 23:13:45.092935,214.74,24.47
MOCK_ORDER_381,1,MOCK_PROD_12,MOCK_SELL_14,2026-04-27 23:13:45.092938,131.27,31.96
MOCK_ORDER_382,1,MOCK_PROD_43,MOCK_SELL_6,2026-04-27 23:13:45.092940,96.35,42.32
MOCK_ORDER_382,2,MOCK_PROD_19,MOCK_SELL_1,2026-04-27 23:13:45.092943,403.49,35.14
MOCK_ORDER_382,3,MOCK_PROD_41,MOCK_SELL_13,2026-04-27 23:13:45.092945,377.14,9.33
MOCK_ORDER_383,1,MOCK_PROD_2,MOCK_SELL_19,2026-04-27 23:13:45.092947,145.75,19.02
MOCK_ORDER_383,2,MOCK_PROD_2,MOCK_SELL_1,2026-04-27 23:13:45.092949,440.21,15.78
MOCK_ORDER_383,3,MOCK_PROD_1,MOCK_SELL_7,2026-04-27 23:13:45.092952,106.42,7.5
MOCK_ORDER_384,1,MOCK_PROD_20,MOCK_SELL_12,2026-04-27 23:13:45.092954,305.47,24.45
MOCK_ORDER_385,1,MOCK_PROD_9,MOCK_SELL_1,2026-04-27 23:13:45.092958,76.54,12.25
MOCK_ORDER_385,2,MOCK_PROD_9,MOCK_SELL_15,2026-04-27 23:13:45.092960,362.06,7.69
MOCK_ORDER_385,3,MOCK_PROD_17,MOCK_SELL_14,2026-04-27 23:13:45.092962,348.04,28.75
MOCK_ORDER_386,1,MOCK_PROD_8,MOCK_SELL_1,2026-04-27 23:13:45.092964,260.92,5.55
MOCK_ORDER_386,2,MOCK_PROD_44,MOCK_SELL_8,2026-04-27 23:13:45.092967,284.82,45.12
MOCK_ORDER_386,3,MOCK_PROD_5,MOCK_SELL_2,2026-04-27 23:13:45.092969,290.52,35.73
MOCK_ORDER_387,1,MOCK_PROD_35,MOCK_SELL_3,2026-04-27 23:13:45.092971,297.89,36.76
MOCK_ORDER_388,1,MOCK_PROD_44,MOCK_SELL_5,2026-04-27 23:13:45.092974,330.75,24.99
MOCK_ORDER_388,2,MOCK_PROD_35,MOCK_SELL_3,2026-04-27 23:13:45.092976,444.36,48.22
MOCK_ORDER_389,1,MOCK_PROD_34,MOCK_SELL_9,2026-04-27 23:13:45.092978,263.01,38.7
MOCK_ORDER_389,2,MOCK_PROD_34,MOCK_SELL_11,2026-04-27 23:13:45.092981,366.99,46.57
MOCK_ORDER_389,3,MOCK_PROD_19,MOCK_SELL_5,2026-04-27 23:13:45.092983,270.89,5.53
MOCK_ORDER_390,1,MOCK_PROD_7,MOCK_SELL_3,2026-04-27 23:13:45.092986,352.02,44.88
MOCK_ORDER_390,2,MOCK_PROD_14,MOCK_SELL_8,2026-04-27 23:13:45.092988,351.25,6.18
MOCK_ORDER_390,3,MOCK_PROD_17,MOCK_SELL_16,2026-04-27 23:13:45.092990,168.89,26.27
MOCK_ORDER_391,1,MOCK_PROD_35,MOCK_SELL_19,2026-04-27 23:13:45.092993,309.09,30.36
MOCK_ORDER_391,2,MOCK_PROD_38,MOCK_SELL_9,2026-04-27 23:13:45.092995,19.55,17.7
MOCK_ORDER_391,3,MOCK_PROD_36,MOCK_SELL_1,2026-04-27 23:13:45.092999,190.65,11.09
MOCK_ORDER_392,1,MOCK_PROD_39,MOCK_SELL_6,2026-04-27 23:13:45.093001,393.29,11.22
MOCK_ORDER_392,2,MOCK_PROD_41,MOCK_SELL_1,2026-04-27 23:13:45.093004,434.23,41.88
MOCK_ORDER_393,1,MOCK_PROD_48,MOCK_SELL_12,2026-04-27 23:13:45.093006,247.18,19.38
MOCK_ORDER_393,2,MOCK_PROD_27,MOCK_SELL_6,2026-04-27 23:13:45.093008,77.51,46.74
MOCK_ORDER_393,3,MOCK_PROD_42,MOCK_SELL_1,2026-04-27 23:13:45.093011,286.29,47.86
MOCK_ORDER_394,1,MOCK_PROD_47,MOCK_SELL_15,2026-04-27 23:13:45.093013,461.21,11.74
MOCK_ORDER_395,1,MOCK_PROD_3,MOCK_SELL_5,2026-04-27 23:13:45.093016,363.75,14.16
MOCK_ORDER_395,2,MOCK_PROD_38,MOCK_SELL_5,2026-04-27 23:13:45.093018,429.87,14.24
MOCK_ORDER_395,3,MOCK_PROD_9,MOCK_SELL_18,2026-04-27 23:13:45.093021,384.45,45.77
MOCK_ORDER_396,1,MOCK_PROD_49,MOCK_SELL_10,2026-04-27 23:13:45.093044,430.31,32.13
MOCK_ORDER_396,2,MOCK_PROD_6,MOCK_SELL_16,2026-04-27 23:13:45.093047,66.56,11.8
MOCK_ORDER_396,3,MOCK_PROD_44,MOCK_SELL_16,2026-04-27 23:13:45.093049,237.96,41.3
MOCK_ORDER_397,1,MOCK_PROD_31,MOCK_SELL_19,2026-04-27 23:13:45.093052,83.59,18.9
MOCK_ORDER_397,2,MOCK_PROD_16,MOCK_SELL_8,2026-04-27 23:13:45.093054,354.27,32.47
MOCK_ORDER_398,1,MOCK_PROD_26,MOCK_SELL_20,2026-04-27 23:13:45.093057,230.28,29.37
MOCK_ORDER_399,1,MOCK_PROD_26,MOCK_SELL_15,2026-04-27 23:13:45.093060,442.59,22.77
MOCK_ORDER_399,2,MOCK_PROD_45,MOCK_SELL_12,2026-04-27 23:13:45.093062,483.74,8.18
MOCK_ORDER_399,3,MOCK_PROD_18,MOCK_SELL_14,2026-04-27 23:13:45.093065,23.82,18.02
MOCK_ORDER_400,1,MOCK_PROD_17,MOCK_SELL_13,2026-04-27 23:13:45.093069,222.21,8.17
MOCK_ORDER_401,1,MOCK_PROD_10,MOCK_SELL_9,2026-04-27 23:13:45.093072,44.42,29.17
MOCK_ORDER_402,1,MOCK_PROD_22,MOCK_SELL_11,2026-04-27 23:13:45.093074,60.86,40.32
MOCK_ORDER_402,2,MOCK_PROD_2,MOCK_SELL_7,2026-04-27 23:13:45.093077,190.51,32.74
MOCK_ORDER_403,1,MOCK_PROD_3,MOCK_SELL_12,2026-04-27 23:13:45.093079,419.73,11.6
MOCK_ORDER_403,2,MOCK_PROD_15,MOCK_SELL_5,2026-04-27 23:13:45.093082,307.4,19.12
MOCK_ORDER_404,1,MOCK_PROD_2,MOCK_SELL_6,2026-04-27 23:13:45.093085,376.23,27.36
MOCK_ORDER_405,1,MOCK_PROD_47,MOCK_SELL_4,2026-04-27 23:13:45.093087,320.59,17.0
MOCK_ORDER_406,1,MOCK_PROD_12,MOCK_SELL_13,2026-04-27 23:13:45.093090,228.56,49.5
MOCK_ORDER_406,2,MOCK_PROD_4,MOCK_SELL_15,2026-04-27 23:13:45.093092,206.14,32.33
MOCK_ORDER_407,1,MOCK_PROD_11,MOCK_SELL_4,2026-04-27 23:13:45.093095,204.46,26.34
MOCK_ORDER_408,1,MOCK_PROD_4,MOCK_SELL_7,2026-04-27 23:13:45.093098,53.14,43.85
MOCK_ORDER_408,2,MOCK_PROD_20,MOCK_SELL_12,2026-04-27 23:13:45.093100,42.52,6.09
MOCK_ORDER_408,3,MOCK_PROD_5,MOCK_SELL_14,2026-04-27 23:13:45.093102,158.72,34.31
MOCK_ORDER_409,1,MOCK_PROD_25,MOCK_SELL_5,2026-04-27 23:13:45.093105,286.28,10.55
MOCK_ORDER_410,1,MOCK_PROD_41,MOCK_SELL_20,2026-04-27 23:13:45.093109,424.41,32.11
MOCK_ORDER_411,1,MOCK_PROD_1,MOCK_SELL_13,2026-04-27 23:13:45.093112,305.6,16.06
MOCK_ORDER_411,2,MOCK_PROD_13,MOCK_SELL_13,2026-04-27 23:13:45.093114,46.24,36.25
MOCK_ORDER_412,1,MOCK_PROD_43,MOCK_SELL_9,2026-04-27 23:13:45.093117,124.08,41.89
MOCK_ORDER_413,1,MOCK_PROD_20,MOCK_SELL_3,2026-04-27 23:13:45.093120,59.18,34.48
MOCK_ORDER_413,2,MOCK_PROD_11,MOCK_SELL_13,2026-04-27 23:13:45.093122,365.88,7.24
MOCK_ORDER_414,1,MOCK_PROD_10,MOCK_SELL_14,2026-04-27 23:13:45.093125,385.92,48.36
MOCK_ORDER_414,2,MOCK_PROD_36,MOCK_SELL_17,2026-04-27 23:13:45.093127,360.67,18.23
MOCK_ORDER_415,1,MOCK_PROD_29,MOCK_SELL_17,2026-04-27 23:13:45.093130,463.72,32.41
MOCK_ORDER_415,2,MOCK_PROD_8,MOCK_SELL_20,2026-04-27 23:13:45.093132,491.88,30.69
MOCK_ORDER_415,3,MOCK_PROD_9,MOCK_SELL_15,2026-04-27 23:13:45.093134,347.62,39.67
MOCK_ORDER_416,1,MOCK_PROD_19,MOCK_SELL_7,2026-04-27 23:13:45.093137,252.56,29.76
MOCK_ORDER_416,2,MOCK_PROD_42,MOCK_SELL_12,2026-04-27 23:13:45.093139,79.75,39.31
MOCK_ORDER_416,3,MOCK_PROD_10,MOCK_SELL_2,2026-04-27 23:13:45.093142,25.12,18.45
MOCK_ORDER_417,1,MOCK_PROD_35,MOCK_SELL_16,2026-04-27 23:13:45.093145,69.71,27.98
MOCK_ORDER_417,2,MOCK_PROD_12,MOCK_SELL_17,2026-04-27 23:13:45.093147,242.85,47.26
MOCK_ORDER_418,1,MOCK_PROD_41,MOCK_SELL_10,2026-04-27 23:13:45.093150,167.2,41.98
MOCK_ORDER_418,2,MOCK_PROD_9,MOCK_SELL_12,2026-04-27 23:13:45.093152,174.07,5.88
MOCK_ORDER_418,3,MOCK_PROD_30,MOCK_SELL_11,2026-04-27 23:13:45.093155,335.39,46.3
MOCK_ORDER_419,1,MOCK_PROD_50,MOCK_SELL_19,2026-04-27 23:13:45.093158,11.47,12.17
MOCK_ORDER_419,2,MOCK_PROD_10,MOCK_SELL_11,2026-04-27 23:13:45.093161,239.5,23.63
MOCK_ORDER_419,3,MOCK_PROD_8,MOCK_SELL_10,2026-04-27 23:13:45.093163,426.21,46.93
MOCK_ORDER_420,1,MOCK_PROD_15,MOCK_SELL_6,2026-04-27 23:13:45.093166,168.68,5.33
MOCK_ORDER_420,2,MOCK_PROD_38,MOCK_SELL_19,2026-04-27 23:13:45.093168,246.48,47.76
MOCK_ORDER_420,3,MOCK_PROD_21,MOCK_SELL_14,2026-04-27 23:13:45.093171,367.01,36.71
MOCK_ORDER_421,1,MOCK_PROD_2,MOCK_SELL_3,2026-04-27 23:13:45.093173,199.22,47.3
MOCK_ORDER_421,2,MOCK_PROD_48,MOCK_SELL_18,2026-04-27 23:13:45.093176,342.09,45.82
MOCK_ORDER_422,1,MOCK_PROD_36,MOCK_SELL_10,2026-04-27 23:13:45.093179,475.93,18.93
MOCK_ORDER_423,1,MOCK_PROD_2,MOCK_SELL_6,2026-04-27 23:13:45.093181,394.58,8.96
MOCK_ORDER_423,2,MOCK_PROD_49,MOCK_SELL_17,2026-04-27 23:13:45.093184,137.95,6.87
MOCK_ORDER_423,3,MOCK_PROD_4,MOCK_SELL_15,2026-04-27 23:13:45.093186,77.03,14.64
MOCK_ORDER_424,1,MOCK_PROD_33,MOCK_SELL_20,2026-04-27 23:13:45.093189,207.95,10.96
MOCK_ORDER_425,1,MOCK_PROD_29,MOCK_SELL_10,2026-04-27 23:13:45.093193,285.62,5.99
MOCK_ORDER_425,2,MOCK_PROD_2,MOCK_SELL_8,2026-04-27 23:13:45.093198,85.25,10.6
MOCK_ORDER_426,1,MOCK_PROD_14,MOCK_SELL_10,2026-04-27 23:13:45.093203,397.09,6.4
MOCK_ORDER_426,2,MOCK_PROD_44,MOCK_SELL_6,2026-04-27 23:13:45.093207,179.84,48.56
MOCK_ORDER_427,1,MOCK_PROD_1,MOCK_SELL_5,2026-04-27 23:13:45.093212,375.88,20.22
MOCK_ORDER_427,2,MOCK_PROD_33,MOCK_SELL_16,2026-04-27 23:13:45.093216,412.41,21.19
MOCK_ORDER_428,1,MOCK_PROD_22,MOCK_SELL_9,2026-04-27 23:13:45.093221,139.42,46.24
MOCK_ORDER_428,2,MOCK_PROD_27,MOCK_SELL_18,2026-04-27 23:13:45.093225,18.97,26.49
MOCK_ORDER_428,3,MOCK_PROD_32,MOCK_SELL_7,2026-04-27 23:13:45.093228,180.18,18.9
MOCK_ORDER_429,1,MOCK_PROD_33,MOCK_SELL_18,2026-04-27 23:13:45.093232,100.19,38.2
MOCK_ORDER_430,1,MOCK_PROD_37,MOCK_SELL_16,2026-04-27 23:13:45.093237,136.92,28.06
MOCK_ORDER_430,2,MOCK_PROD_33,MOCK_SELL_1,2026-04-27 23:13:45.093241,322.48,28.21
MOCK_ORDER_431,1,MOCK_PROD_20,MOCK_SELL_5,2026-04-27 23:13:45.093246,122.45,36.66
MOCK_ORDER_432,1,MOCK_PROD_39,MOCK_SELL_4,2026-04-27 23:13:45.093260,319.96,9.52
MOCK_ORDER_432,2,MOCK_PROD_28,MOCK_SELL_13,2026-04-27 23:13:45.093265,157.37,29.12
MOCK_ORDER_433,1,MOCK_PROD_30,MOCK_SELL_20,2026-04-27 23:13:45.093268,149.39,49.62
MOCK_ORDER_434,1,MOCK_PROD_15,MOCK_SELL_10,2026-04-27 23:13:45.093270,422.68,19.41
MOCK_ORDER_434,2,MOCK_PROD_33,MOCK_SELL_10,2026-04-27 23:13:45.093273,317.26,10.04
MOCK_ORDER_434,3,MOCK_PROD_20,MOCK_SELL_17,2026-04-27 23:13:45.093275,181.53,7.12
MOCK_ORDER_435,1,MOCK_PROD_14,MOCK_SELL_7,2026-04-27 23:13:45.093278,451.64,42.17
MOCK_ORDER_435,2,MOCK_PROD_14,MOCK_SELL_12,2026-04-27 23:13:45.093280,267.14,47.7
MOCK_ORDER_436,1,MOCK_PROD_21,MOCK_SELL_13,2026-04-27 23:13:45.093283,20.92,39.43
MOCK_ORDER_436,2,MOCK_PROD_48,MOCK_SELL_15,2026-04-27 23:13:45.093285,360.16,44.32
MOCK_ORDER_437,1,MOCK_PROD_18,MOCK_SELL_7,2026-04-27 23:13:45.093288,128.25,8.29
MOCK_ORDER_437,2,MOCK_PROD_50,MOCK_SELL_12,2026-04-27 23:13:45.093290,213.11,22.84
MOCK_ORDER_437,3,MOCK_PROD_24,MOCK_SELL_6,2026-04-27 23:13:45.093293,463.34,8.75
MOCK_ORDER_438,1,MOCK_PROD_50,MOCK_SELL_2,2026-04-27 23:13:45.093311,454.44,7.22
MOCK_ORDER_438,2,MOCK_PROD_39,MOCK_SELL_18,2026-04-27 23:13:45.093313,354.38,9.42
MOCK_ORDER_438,3,MOCK_PROD_47,MOCK_SELL_7,2026-04-27 23:13:45.093316,160.6,43.03
MOCK_ORDER_439,1,MOCK_PROD_12,MOCK_SELL_4,2026-04-27 23:13:45.093318,370.74,21.31
MOCK_ORDER_439,2,MOCK_PROD_34,MOCK_SELL_9,2026-04-27 23:13:45.093322,313.22,36.21
MOCK_ORDER_440,1,MOCK_PROD_24,MOCK_SELL_10,2026-04-27 23:13:45.093324,476.05,5.55
MOCK_ORDER_440,2,MOCK_PROD_32,MOCK_SELL_13,2026-04-27 23:13:45.093327,418.58,47.27
MOCK_ORDER_441,1,MOCK_PROD_33,MOCK_SELL_10,2026-04-27 23:13:45.093329,314.48,25.92
MOCK_ORDER_441,2,MOCK_PROD_30,MOCK_SELL_18,2026-04-27 23:13:45.093336,302.36,40.34
MOCK_ORDER_441,3,MOCK_PROD_16,MOCK_SELL_15,2026-04-27 23:13:45.093338,216.49,30.05
MOCK_ORDER_442,1,MOCK_PROD_13,MOCK_SELL_1,2026-04-27 23:13:45.093341,32.88,5.63
MOCK_ORDER_442,2,MOCK_PROD_39,MOCK_SELL_6,2026-04-27 23:13:45.093343,381.31,11.13
MOCK_ORDER_443,1,MOCK_PROD_32,MOCK_SELL_19,2026-04-27 23:13:45.093346,54.84,47.51
MOCK_ORDER_444,1,MOCK_PROD_11,MOCK_SELL_5,2026-04-27 23:13:45.093349,76.24,41.45
MOCK_ORDER_445,1,MOCK_PROD_44,MOCK_SELL_18,2026-04-27 23:13:45.093351,101.11,22.55
MOCK_ORDER_445,2,MOCK_PROD_38,MOCK_SELL_3,2026-04-27 23:13:45.093354,366.54,46.9
MOCK_ORDER_446,1,MOCK_PROD_2,MOCK_SELL_11,2026-04-27 23:13:45.093356,174.52,8.35
MOCK_ORDER_446,2,MOCK_PROD_26,MOCK_SELL_4,2026-04-27 23:13:45.093358,108.35,23.05
MOCK_ORDER_446,3,MOCK_PROD_21,MOCK_SELL_10,2026-04-27 23:13:45.093361,455.18,47.48
MOCK_ORDER_447,1,MOCK_PROD_14,MOCK_SELL_7,2026-04-27 23:13:45.093363,305.58,47.06
MOCK_ORDER_447,2,MOCK_PROD_27,MOCK_SELL_4,2026-04-27 23:13:45.093365,285.49,28.85
MOCK_ORDER_447,3,MOCK_PROD_40,MOCK_SELL_12,2026-04-27 23:13:45.093367,124.84,17.87
MOCK_ORDER_448,1,MOCK_PROD_12,MOCK_SELL_5,2026-04-27 23:13:45.093370,429.1,46.51
MOCK_ORDER_448,2,MOCK_PROD_2,MOCK_SELL_16,2026-04-27 23:13:45.093373,284.88,23.7
MOCK_ORDER_448,3,MOCK_PROD_47,MOCK_SELL_9,2026-04-27 23:13:45.093375,463.24,5.08
MOCK_ORDER_449,1,MOCK_PROD_5,MOCK_SELL_11,2026-04-27 23:13:45.093378,499.51,22.28
MOCK_ORDER_449,2,MOCK_PROD_15,MOCK_SELL_11,2026-04-27 23:13:45.093380,330.59,43.88
MOCK_ORDER_450,1,MOCK_PROD_29,MOCK_SELL_10,2026-04-27 23:13:45.093382,407.72,24.78
MOCK_ORDER_450,2,MOCK_PROD_40,MOCK_SELL_8,2026-04-27 23:13:45.093384,385.98,18.75
MOCK_ORDER_450,3,MOCK_PROD_15,MOCK_SELL_5,2026-04-27 23:13:45.093387,434.55,49.98
MOCK_ORDER_451,1,MOCK_PROD_46,MOCK_SELL_15,2026-04-27 23:13:45.093389,342.85,37.1
MOCK_ORDER_451,2,MOCK_PROD_46,MOCK_SELL_13,2026-04-27 23:13:45.093391,85.65,32.72
MOCK_ORDER_451,3,MOCK_PROD_29,MOCK_SELL_9,2026-04-27 23:13:45.093394,53.28,5.4
MOCK_ORDER_452,1,MOCK_PROD_20,MOCK_SELL_3,2026-04-27 23:13:45.093396,16.01,39.67
MOCK_ORDER_452,2,MOCK_PROD_39,MOCK_SELL_11,2026-04-27 23:13:45.093398,408.26,8.45
MOCK_ORDER_452,3,MOCK_PROD_27,MOCK_SELL_5,2026-04-27 23:13:45.093400,343.07,46.34
MOCK_ORDER_453,1,MOCK_PROD_36,MOCK_SELL_13,2026-04-27 23:13:45.093403,274.3,10.54
MOCK_ORDER_453,2,MOCK_PROD_14,MOCK_SELL_4,2026-04-27 23:13:45.093405,130.77,49.04
MOCK_ORDER_453,3,MOCK_PROD_15,MOCK_SELL_5,2026-04-27 23:13:45.093407,385.59,23.86
MOCK_ORDER_454,1,MOCK_PROD_28,MOCK_SELL_16,2026-04-27 23:13:45.093409,173.93,7.04
MOCK_ORDER_455,1,MOCK_PROD_18,MOCK_SELL_2,2026-04-27 23:13:45.093413,238.46,48.96
MOCK_ORDER_455,2,MOCK_PROD_28,MOCK_SELL_13,2026-04-27 23:13:45.093415,137.4,7.44
MOCK_ORDER_456,1,MOCK_PROD_26,MOCK_SELL_17,2026-04-27 23:13:45.093418,314.88,6.99
MOCK_ORDER_456,2,MOCK_PROD_6,MOCK_SELL_16,2026-04-27 23:13:45.093420,183.8,46.82
MOCK_ORDER_456,3,MOCK_PROD_19,MOCK_SELL_8,2026-04-27 23:13:45.093422,198.97,49.19
MOCK_ORDER_457,1,MOCK_PROD_37,MOCK_SELL_11,2026-04-27 23:13:45.093425,31.85,11.07
MOCK_ORDER_457,2,MOCK_PROD_19,MOCK_SELL_17,2026-04-27 23:13:45.093427,331.7,37.77
MOCK_ORDER_457,3,MOCK_PROD_8,MOCK_SELL_9,2026-04-27 23:13:45.093429,247.19,13.52
MOCK_ORDER_458,1,MOCK_PROD_36,MOCK_SELL_10,2026-04-27 23:13:45.093432,320.86,16.03
MOCK_ORDER_459,1,MOCK_PROD_43,MOCK_SELL_13,2026-04-27 23:13:45.093436,441.79,12.37
MOCK_ORDER_459,2,MOCK_PROD_10,MOCK_SELL_15,2026-04-27 23:13:45.093438,172.82,38.43
MOCK_ORDER_460,1,MOCK_PROD_36,MOCK_SELL_2,2026-04-27 23:13:45.093441,343.94,34.69
MOCK_ORDER_460,2,MOCK_PROD_5,MOCK_SELL_10,2026-04-27 23:13:45.093443,455.02,25.86
MOCK_ORDER_460,3,MOCK_PROD_29,MOCK_SELL_16,2026-04-27 23:13:45.093445,443.16,9.24
MOCK_ORDER_461,1,MOCK_PROD_4,MOCK_SELL_9,2026-04-27 23:13:45.093448,379.64,35.32
MOCK_ORDER_461,2,MOCK_PROD_13,MOCK_SELL_17,2026-04-27 23:13:45.093450,315.29,33.3
MOCK_ORDER_462,1,MOCK_PROD_47,MOCK_SELL_13,2026-04-27 23:13:45.093452,335.29,13.18
MOCK_ORDER_462,2,MOCK_PROD_8,MOCK_SELL_19,2026-04-27 23:13:45.093454,22.37,11.75
MOCK_ORDER_462,3,MOCK_PROD_33,MOCK_SELL_16,2026-04-27 23:13:45.093456,126.71,19.28
MOCK_ORDER_463,1,MOCK_PROD_28,MOCK_SELL_7,2026-04-27 23:13:45.093459,471.44,24.03
MOCK_ORDER_463,2,MOCK_PROD_35,MOCK_SELL_19,2026-04-27 23:13:45.093461,250.0,6.69
MOCK_ORDER_464,1,MOCK_PROD_33,MOCK_SELL_2,2026-04-27 23:13:45.093464,15.03,43.75
MOCK_ORDER_465,1,MOCK_PROD_5,MOCK_SELL_18,2026-04-27 23:13:45.093467,208.45,43.82
MOCK_ORDER_465,2,MOCK_PROD_35,MOCK_SELL_15,2026-04-27 23:13:45.093469,333.41,12.89
MOCK_ORDER_465,3,MOCK_PROD_28,MOCK_SELL_1,2026-04-27 23:13:45.093471,17.82,39.86
MOCK_ORDER_466,1,MOCK_PROD_30,MOCK_SELL_7,2026-04-27 23:13:45.093474,345.91,44.41
MOCK_ORDER_466,2,MOCK_PROD_7,MOCK_SELL_11,2026-04-27 23:13:45.093476,261.06,42.84
MOCK_ORDER_466,3,MOCK_PROD_16,MOCK_SELL_3,2026-04-27 23:13:45.093478,404.5,32.26
MOCK_ORDER_467,1,MOCK_PROD_49,MOCK_SELL_20,2026-04-27 23:13:45.093480,101.67,17.66
MOCK_ORDER_467,2,MOCK_PROD_6,MOCK_SELL_12,2026-04-27 23:13:45.093483,314.28,27.14
MOCK_ORDER_467,3,MOCK_PROD_19,MOCK_SELL_1,2026-04-27 23:13:45.093486,181.5,31.59
MOCK_ORDER_468,1,MOCK_PROD_8,MOCK_SELL_1,2026-04-27 23:13:45.093489,192.35,17.99
MOCK_ORDER_469,1,MOCK_PROD_31,MOCK_SELL_18,2026-04-27 23:13:45.093493,174.7,20.8
MOCK_ORDER_469,2,MOCK_PROD_24,MOCK_SELL_9,2026-04-27 23:13:45.093495,407.48,28.02
MOCK_ORDER_469,3,MOCK_PROD_31,MOCK_SELL_6,2026-04-27 23:13:45.093497,125.12,10.12
